positioning_time,quality,direction,Gps.speed,Gps.flag,Speed.speed,pulse,Speed.flag,Back,Brake+Back,COG,No fix,DR,3D,3D+DR,lat,lng,seq_no,status,satellite_num,pdop,altitude,ACC OFF,ACC ON
20190802T234045+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234046+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234047+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.6,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234048+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234049+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234050+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234051+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234052+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234053+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234054+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234055+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234056+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234057+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234058+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234059+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234100+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234101+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234102+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234103+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234104+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234105+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234106+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234107+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234108+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234109+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234110+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234111+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234112+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234113+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234114+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234115+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234116+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234117+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234118+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,1.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234119+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234120+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234121+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234122+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234123+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234124+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234125+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234126+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234127+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234128+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234129+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,11,4.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234130+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234131+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234132+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234133+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234134+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234135+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234136+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234137+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234138+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234139+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,5.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234140+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234141+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234142+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234143+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234144+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234145+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234146+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234147+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234148+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234149+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234150+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234151+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.6,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234152+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234153+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234154+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234155+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,5.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234156+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234157+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234158+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234159+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,5.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234200+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234201+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234202+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234203+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234204+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234205+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,10,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234206+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234207+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234208+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234209+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234210+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234211+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234212+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234213+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234214+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234215+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234216+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234217+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234218+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234219+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234220+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234221+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234222+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234223+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234224+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234225+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234226+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234227+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234228+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234229+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234230+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234231+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234232+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234233+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234234+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234235+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234236+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,9,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234237+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234238+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234239+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234240+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234241+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234242+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.6,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234243+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234244+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234245+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234246+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234247+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234248+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234249+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234250+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,2.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234251+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.2,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234252+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234253+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234254+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234255+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.1,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234256+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.7,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234257+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,3.7,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234257+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234258+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234259+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234300+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234301+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234302+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234303+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234304+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234305+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234306+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234307+0900,6,54,0,1,0,0,0,,,0,,-50,,,25.057443,121.488252,,1,0,50,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234309+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,6.5,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234310+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,6.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234311+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234312+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234313+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234314+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,5.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234315+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,6.9,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234316+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,00021C10044620190802145316740902808,2,8,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234317+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234318+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,5.3,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234319+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,7,6,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T234320+0900,1,54,0,1,0,0,0,,,0,,,-50,,25.057443,121.488252,,2,8,6.4,-8.3,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
